TF	target	importance
RARRES3	DDIT4	0.006009996397869318
SRGN	CXCR3	0.0060093464560888234
HSPA8	HLA-DRB1	0.006007805646863566
SH2D2A	CD247	0.006006815667564877
HLA-DRB5	CCL5	0.006001035948038614
APOBEC3G	GZMM	0.006000220119876954
PIM2	TRAC	0.005999829575963109
ALOX5AP	CCL5	0.005999372750289118
BATF	CXCR3	0.005997593324304729
TC2N	CD28	0.005997393305436046
ITK	IKZF3	0.0059953864987894396
TNFRSF25	SLC38A1	0.0059929369253591425
CD3D	PGM2L1	0.005991714548014585
DUSP2	TNFRSF25	0.005987466332623477
SH2D1A	ZFP36L2	0.005987251943733158
TMC8	IKZF3	0.005986918498785362
TUBA4A	HSPA8	0.0059853545434832
CXCR4	LIME1	0.005981116975407048
BIRC3	TRBC1	0.005980811361614481
CD74	NBAS	0.005980689390655437
IL7R	S100A4	0.0059799157722455094
HSPA8	GNLY	0.005979142312407089
TRBV4-1	BIRC3	0.005979054762308236
CCL5	SLC38A1	0.005978699679422905
ISG20	LY9	0.005978345111830943
TAGAP	SLC38A1	0.005975140788226632
TAGAP	ISG20	0.005975011535526128
BIRC3	TRAV8-2	0.005974040947557043
TC2N	C12orf75	0.005972670155451735
TRBC2	LAT	0.005971255272570058
APOBEC3G	LAT	0.00596732806078526
SYTL1	TMC8	0.005967310739846435
CD3E	SRGN	0.005966731499701376
HLA-DQA1	TRBC2	0.005965835599210567
RGS1	IL2RG	0.005965070489808884
LAIR2	LCK	0.005961830979261052
SLC9A3R1	ITM2A	0.0059612955792916
LTB	SLAMF1	0.005961155758131686
NBAS	TRAV8-3	0.005961119726735441
TNFRSF18	ALOX5AP	0.0059604110673721
DUSP2	TRBC2	0.005959318652303037
KIAA1551	ISG20	0.005958479309621758
PTPN7	TMC8	0.005957675606807723
CCL5	SYTL1	0.005957436250795999
IL2RG	SIT1	0.005956254103244785
APOBEC3G	PTPN7	0.0059562524220962525
CD40LG	CD3G	0.005954682138762374
DDIT4	TCF7	0.005952382733775317
CD2	BATF	0.0059479431934294285
CXCR4	LTB	0.005947848722639347
SLC38A1	IKZF3	0.005946448723965023
SLAMF1	SRGN	0.005945636588854348
SELL	CD247	0.005942391174568341
HLA-DPA1	LCK	0.005940399131471618
GATA3	TRAV8-2	0.005940351167112438
GIMAP7	S100A10	0.005939376923136772
ZAP70	TSPAN13	0.005937743223999102
HLA-DPA1	SKAP1	0.005937261176786258
IL2RG	SRGN	0.005937036811306736
ISG20	TAGAP	0.005936872238183782
TMC8	KIAA1551	0.005936029957495059
RGS1	TRAV8-3	0.005934295865443909
CD52	CD40LG	0.005932302336537677
PIM2	LIME1	0.005931484301081248
SLAMF1	CD69	0.005931055238236497
PTPN7	PTGER4	0.0059308279148093685
TIGIT	TC2N	0.005930502949176922
SKAP1	BATF	0.005930185752941044
NBAS	ZFP36L2	0.005928842249562423
CAMK4	TMC8	0.005928229173797264
CXCR3	GZMA	0.005927981102889866
TUBA4A	CD247	0.00592756596633411
CCL5	SH2D2A	0.0059265513999557035
ZAP70	BATF	0.005923722204115558
CXCR3	TNFRSF18	0.005921601806351953
ZAP70	TRBV4-1	0.005921464760923618
TIGIT	S100A4	0.005920876640107577
IL2RG	CD3G	0.005919053847812717
TNFRSF4	TIGIT	0.005917697826180738
ZFP36L2	SH2D2A	0.005914643276422289
CD69	LCK	0.005913995474505517
GATA3	GNLY	0.005913582039992399
IL7R	APOBEC3G	0.00591269491496355
TRAC	CLEC2D	0.005912009900384776
CD3D	CD74	0.005910824382766873
ZFP36L2	LCK	0.005910398256987179
IL7R	CD3G	0.0059092074359898975
C12orf75	TRAV8-3	0.005908169160655954
APOBEC3G	RASAL3	0.0059070474910469985
BATF	TRAT1	0.005906893103819565
HLA-DRB5	TRAV8-2	0.00590663609599104
IL22	TRAC	0.005906540737477116
KIAA1551	TRAT1	0.005904505603763702
KIAA1551	IL7R	0.005903759818506549
KIAA1551	LCK	0.005903291362116337
S100A10	CD3D	0.0059029798196798275
GZMM	TRAV8-3	0.005901753658520909
TRAC	TRAV8-2	0.005901692258457577
KLRB1	PIM2	0.005898940768585055
TIGIT	TRAT1	0.005898356890976252
HLA-DQA1	TCF7	0.005896788404172089
LIME1	CAMK4	0.005896366798540741
CXCR3	TSPAN13	0.005894730170102183
SKAP1	TCF7	0.005893340199611943
CAMK4	SYTL1	0.005891795640766909
TNFRSF4	CLEC2D	0.005890433654808958
GNLY	SAMSN1	0.00589014267960026
HLA-DRB5	GZMM	0.005889306406576037
TRBC1	TC2N	0.0058863847301946414
KLRB1	LIME1	0.005884561908229397
RARRES3	SKAP1	0.00588129101963373
IL2RG	SH2D1A	0.00588091201523781
RHOH	APOBEC3G	0.005878258560042003
CAMK4	ISG20	0.005878097008906882
TSPAN13	CD3E	0.0058780242004993774
DDIT4	CD2	0.005877716209498405
RGS1	TRAV8-2	0.00587760321523956
TRBC2	ITK	0.005877365802232067
CAMK4	CD3G	0.0058752904002136695
CD3D	TSPAN13	0.005872770061870275
RARRES3	TUBA4A	0.005869303812182557
GZMA	CAMK4	0.005868892516612857
CD40LG	ZFP36L2	0.005868351651915026
IL22	CD247	0.005868028298069101
ZFP36L2	S100A4	0.005867922457829911
IL2RG	TC2N	0.005867550889161114
SLC9A3R1	CD96	0.005864911075764035
BIRC3	LTB	0.005863927164751895
TIGIT	SEPT1	0.005862819115662726
LCK	TIGIT	0.0058624342266359935
PTPRCAP	BIRC3	0.0058602790382318954
ITM2A	GNLY	0.005858982993862722
PIM2	CD247	0.0058588321476256405
GZMA	TMC8	0.005857406006166765
HLA-DPA1	GZMM	0.0058572701746212675
CXCR4	TRAT1	0.005854539644695005
RARRES3	SRGN	0.005851629213114365
GIMAP7	SIT1	0.005850897192656526
KLRB1	SLAMF1	0.005849472974751854
CXCR3	TMC8	0.0058461068417119165
HLA-DPA1	TNFRSF25	0.005843820802408151
SIT1	CXCR3	0.005843246873008135
PGM2L1	SLC38A1	0.005843231479864895
LAIR2	LIME1	0.005842008986666264
RARRES3	PTPN7	0.005841834649216107
RHOH	TC2N	0.005841617657930746
PIM2	TCF7	0.005838119355042916
IL2RG	ZFP36L2	0.005837497608625673
ITM2A	SELL	0.005837041570105631
LAIR2	TUBA4A	0.005836102825615926
ZFP36L2	CD3G	0.00583589187680402
KLRB1	IL32	0.0058340591050503494
BIRC3	TOX	0.005832690426233672
SLAMF1	PGM2L1	0.005829572194447273
IL2RG	CD3D	0.005826807522315317
TAGAP	LY9	0.005825933010586446
HLA-DRB5	TCF7	0.005824270650910352
CD28	PTPN7	0.0058163715469937045
SLC38A1	CXCR4	0.005812504608889428
ISG20	SELL	0.005811325779242944
DUSP2	TRAT1	0.005810674653254461
TNFRSF4	ZFP36L2	0.005810407350526006
RARRES3	SEPT1	0.005809886613323753
CXCR4	HLA-DRB5	0.005809860568826432
TRBC1	CD2	0.005809591206994411
C12orf75	IKZF3	0.005808613624097857
TNFRSF18	RGS1	0.0058082029088973005
TUBA4A	IKZF3	0.005802358105292705
CD2	TOX	0.005802336514295101
RGS1	CCL5	0.005801693736481471
C12orf75	SLC38A1	0.005801029734121991
TAGAP	CLEC2D	0.00580047856711843
KLRB1	CD3G	0.0058003929725910066
CD2	PGM2L1	0.005800079747105634
TNFRSF4	CD69	0.005799057425101424
SKAP1	SELL	0.005799056718041006
TMSB10	LAIR2	0.005796892288068977
KIAA1551	LY9	0.005796765920248843
EVL	DDIT4	0.005796659949512015
TC2N	TRBC2	0.005796334918311743
CD28	TRAC	0.005795717269653839
CD82	CD247	0.0057935492444593575
HLA-DRB5	SKAP1	0.005791718272849959
TAGAP	CAMK4	0.00579151741402536
IL7R	C12orf75	0.005791040294165588
TNFRSF18	SLC38A1	0.005790765771398682
SYTL1	SLC38A1	0.0057888903141114
TMC8	SELL	0.005787795184817183
DDIT4	LTB	0.005786561129198018
TRAV8-3	HSPA8	0.0057857985696340925
SKAP1	IL2RG	0.0057853556281663625
SLC9A3R1	KLRB1	0.0057837219624983
APOBEC3G	TRBC2	0.005782858786729735
CLEC2D	APOBEC3G	0.0057816758669571346
EVL	TMSB10	0.0057791243783905525
GATA3	SH2D2A	0.00577820966305196
TNFRSF18	GZMM	0.005775288765930044
SLC9A3R1	S100A4	0.005774422156792715
SAMSN1	GATA3	0.005771268269233637
SYTL1	RASAL3	0.005771062253966473
LTB	TOX	0.005770186463644553
CXCR4	TRAV8-2	0.00576927399293733
CD247	CAMK4	0.005768778682183039
HLA-DPA1	ITK	0.005768411582403117
EVL	CST7	0.005767499136566365
PGM2L1	SAMSN1	0.005766570187544139
HLA-DRB1	TNFRSF18	0.005766547511726047
GZMA	SYTL1	0.0057631600253041995
CXCR4	TCF7	0.00576072601696982
SYTL1	CLEC2D	0.005759549998058211
SLAMF1	GATA3	0.005759387559871149
BIRC3	RARRES3	0.005758788136072924
TRAV8-3	GATA3	0.005755841113002323
CD82	ZFP36L2	0.0057549673367270964
TNFRSF18	IKZF3	0.005754341644537345
PIM2	TRBC2	0.005751455253529408
LTB	CCL5	0.005749844488347691
APOBEC3G	KIAA1551	0.0057488574525711884
BIRC3	IL2RG	0.005748479885586816
SLC38A1	TMC8	0.00574834582225256
CD3D	PTGER4	0.005747786788865553
IL2RG	GZMA	0.005744562799124228
TRAC	KLRB1	0.005744040229285993
SIT1	TCF7	0.0057434467490234155
SH2D2A	RASAL3	0.005743326682325804
CXCR4	CD28	0.005743258860946935
SYTL1	PIM2	0.005741291870421356
HLA-DPA1	KLRB1	0.005740623174645544
IL7R	SEPT1	0.005740185167880609
GIMAP7	SRGN	0.005739714636863094
DDIT4	NBAS	0.005736831648055034
TRAT1	LTB	0.005736784564639863
TAGAP	RARRES3	0.005736233176723175
CD3E	S100A10	0.005736229278702462
BIRC3	TRAC	0.005734935105061372
IL22	TMC8	0.005734903342133589
CD69	GZMM	0.005734692643245731
BATF	PTPRCAP	0.005728850849767522
KIAA1551	CD247	0.005728187498136026
BIRC3	APOBEC3G	0.005726375367097718
GZMM	LTB	0.005725532089501957
SYTL1	IKZF3	0.005723256352937644
CXCR3	TC2N	0.00571967825742457
DUSP2	CD247	0.005719450441631962
SEPT1	CD69	0.005719286021168793
RARRES3	S100A10	0.005718969978916633
BATF	TRBC2	0.005718625060665374
TRAV8-2	TSPAN13	0.005717950712474473
SAMSN1	TNFRSF18	0.005715394149956272
CXCR3	LIME1	0.005713658686063771
APOBEC3G	TMC8	0.005712689973565482
CST7	TIGIT	0.005712564750659489
HLA-DQA1	CD2	0.005712021261201545
CD3G	SH2D1A	0.005711903455439135
SLC9A3R1	IL2RG	0.005709924106234533
SAMSN1	HSPA8	0.005709221642945014
GZMA	CD52	0.005708929381085579
HLA-DQA1	CD28	0.005707804871124013
CD96	LCK	0.0057061809386795255
SYTL1	CD247	0.005704166524714385
CST7	CXCR3	0.00570406087322983
APOBEC3G	ZFP36L2	0.0057028188500392665
TNFRSF25	GIMAP7	0.00570022228998563
IL2RG	TRBV4-1	0.005697497406656888
CST7	TOX	0.005697155258331622
CAMK4	GATA3	0.005696142410956371
PGM2L1	S100A4	0.005695800285927682
TIGIT	CAMK4	0.005695695448122741
CD96	TRAT1	0.005694173632702337
CCL5	TMC8	0.005692944399724456
IL22	CAMK4	0.005691243036804704
TRAV8-3	CD96	0.005689782114326783
LIME1	SLC38A1	0.0056889858834928446
ITM2A	SAMSN1	0.00568728772639543
IL2RG	LCK	0.005686447885753846
SLAMF1	ITK	0.005686013448402985
SH2D2A	DDIT4	0.005685586342061248
TRBC2	SH2D1A	0.005683851718092027
IL2RG	LTB	0.0056814248126128425
APOBEC3G	SYTL1	0.005681337466865657
CD69	SLC9A3R1	0.005681315883784732
TRBC2	PTPN7	0.005680634102950755
SYTL1	TC2N	0.005680072977221238
IL2RG	DUSP2	0.005679493689897789
PIM2	GIMAP7	0.005678993433836464
CXCR3	TUBA4A	0.0056779795736775955
ZFP36L2	TOX	0.005677492999924776
CXCR4	PGM2L1	0.005677338723170859
APOBEC3G	PGM2L1	0.005674567092114214
HLA-DQA1	CAMK4	0.005672662774241193
CD247	CD40LG	0.005671213544372363
BIRC3	CLEC2D	0.005669917946808716
TNFRSF4	LTB	0.00566988271211977
LIME1	TCF7	0.0056695206685036465
TNFRSF18	TC2N	0.005668855922678055
DDIT4	APOBEC3G	0.0056624078617916644
TRAV8-2	NBAS	0.0056620134609672275
CD3D	BATF	0.005660481892441502
HLA-DRB5	TOX	0.005659351150825905
PTPN7	CD96	0.005659208758768745
CST7	SEPT1	0.005658116082652159
APOBEC3G	C12orf75	0.005656717682704707
HLA-DRB5	IL32	0.005656680065612029
TIGIT	SIT1	0.005655407634297795
APOBEC3G	ZAP70	0.0056540258554741
TRBC2	CD96	0.005650923388466584
CXCR3	ISG20	0.005649656907630876
TC2N	KIAA1551	0.0056492144382629
LIME1	GATA3	0.0056482855088451885
TNFRSF4	TRBC1	0.005648145507494496
TRBC2	ZFP36L2	0.005645534234458448
DUSP2	CD52	0.005645270413437318
BATF	CST7	0.005644631188517633
KLRB1	CD28	0.005644565078315223
PTGER4	TUBA4A	0.0056444272554149535
CD96	TRBC2	0.00564137974857278
SH2D1A	SLC38A1	0.005638984304924063
EVL	SAMSN1	0.0056376568429481536
TNFRSF18	LTB	0.005636975186559315
CST7	TCF7	0.005636738958532977
TNFRSF25	CD3G	0.005636227365705436
HLA-DPA1	SH2D1A	0.00563435081301676
TNFRSF25	HSPA8	0.005633963876443093
SELL	LY9	0.005632944884012999
LY9	ZFP36L2	0.005632234798282257
PGM2L1	PTPN7	0.00563199206559217
C12orf75	PIM2	0.005626718773491281
GIMAP7	GNLY	0.0056262428929161
EVL	HSPA8	0.005626015661507565
PIM2	TRAT1	0.0056260017108357195
TRAV8-3	RASAL3	0.005625361550014279
IL7R	TNFRSF25	0.005625177862020524
TRBC1	GZMA	0.005623367165105303
ZAP70	TMSB4X	0.0056198898332501905
PTGER4	TNFRSF4	0.005619388717393506
SH2D1A	LY9	0.005619124481171287
SH2D1A	TNFRSF4	0.005615451480838925
HLA-DRB1	CD3G	0.005614224151546166
NBAS	SYTL1	0.005613086809672257
S100A10	LAIR2	0.0056126485242995175
CST7	GIMAP7	0.005610600711258146
CD52	TRBV4-1	0.005608959746450553
CD96	KLRB1	0.005608176340635224
LTB	LAT	0.0056080832385880025
CD40LG	TRBC2	0.0056078863879261325
TRAC	TC2N	0.005606001546683764
TRBC2	SEPT1	0.005605693641468097
SAMSN1	S100A10	0.0056042272513026
TRBC2	RASAL3	0.005604187556528982
CD247	PIM2	0.005604043458482612
SLAMF1	TMC8	0.005603767473711798
C12orf75	LTB	0.005603758137896097
CXCR4	SIT1	0.00560238447919346
IL2RG	TRAV8-3	0.00560179158971266
LIME1	SEPT1	0.005601085577280055
NBAS	SKAP1	0.005601072193091239
TOX	SKAP1	0.005600033917502754
SIT1	CD2	0.005599837759211307
CD82	LIME1	0.005599203588995055
EVL	PTGER4	0.005599041007815937
SH2D2A	ITK	0.0055984141386479025
NBAS	GZMA	0.005597581769645375
NBAS	CLEC2D	0.005597187335196145
KIAA1551	TUBA4A	0.005596967275605743
SELL	PTPN7	0.005596850798777075
TRAT1	CD52	0.005593069408248487
CST7	TNFRSF25	0.005591509072070704
GATA3	TNFRSF18	0.005590869919816717
TC2N	SYTL1	0.0055900883291480005
HLA-DPA1	CD69	0.005586436125714105
SRGN	LAT	0.005585665891283494
TNFRSF25	LY9	0.005585423641568828
NBAS	TUBA4A	0.00558520198485268
SH2D2A	TOX	0.005584232897190426
ZFP36L2	TNFRSF25	0.005581876230714299
CXCR4	GZMA	0.00557926943670065
RHOH	TMC8	0.005578195845595776
KIAA1551	PTPN7	0.005578066324003036
TRBC2	SKAP1	0.005577952239493113
SH2D1A	TC2N	0.005577635841763763
CD69	IL2RG	0.005576500639623703
ITK	DDIT4	0.005574956245532185
RHOH	TUBA4A	0.005573981956476085
TOX	GZMM	0.005573584120688655
HLA-DRB1	IL32	0.005571930170550307
IL2RG	PTGER4	0.005571182411179545
KIAA1551	TIGIT	0.005570165943001933
DUSP2	TRAV8-2	0.005566917152364756
CD28	CAMK4	0.005566404050551707
RARRES3	ITK	0.005562782473860228
CD3G	TAGAP	0.005561479323408211
HLA-DRB1	CD3E	0.005561411702197873
KIAA1551	ITK	0.005561345632122597
SH2D2A	PGM2L1	0.005560089248185549
PIM2	IKZF3	0.005559866873540461
PGM2L1	CD28	0.005559379579477182
TIGIT	CLEC2D	0.005558370608901261
PTPN7	TAGAP	0.005557656117548105
LTB	SH2D2A	0.005555201262272284
SH2D1A	CXCR4	0.005555160042520291
TOX	TAGAP	0.0055546596861426895
CD3D	HLA-DQA1	0.005554481836395277
CD3G	LTB	0.00555441756344328
GZMA	PTPN7	0.0055527069660214435
PIM2	TUBA4A	0.00555212243309594
CXCR4	CAMK4	0.005552086367408744
TSPAN13	ZFP36L2	0.00555151457099418
LTB	IL2RG	0.005549482148385065
CD96	GZMA	0.005549256077359582
NBAS	CD28	0.005548672382398214
LAIR2	CD3G	0.0055475058356333614
IL2RG	TCF7	0.0055468867900206435
SELL	CD52	0.00554386865358706
KLRB1	SEPT1	0.005543830963174325
ZFP36L2	SH2D1A	0.005538258374068923
APOBEC3G	PIM2	0.005537355363538363
CD247	IKZF3	0.005537292109671878
PTGER4	TRAC	0.005536972624593541
TOX	RASAL3	0.005536593595302696
IL22	LIME1	0.005535983028477131
TRBC1	APOBEC3G	0.005535185088347775
PTPN7	IKZF3	0.005533229248808007
SLC9A3R1	TNFRSF4	0.005533038063226145
TNFRSF18	CLEC2D	0.005531150670529652
TRBV4-1	GIMAP7	0.005529786664410015
TNFRSF18	TIGIT	0.005529561128394807
CD3D	TMSB10	0.005528651967325087
DDIT4	BATF	0.005527883751128003
CST7	LCK	0.005527629507018023
CST7	SKAP1	0.005526888159313891
CD2	SLAMF1	0.005525497105258487
ITK	TIGIT	0.005524874824812913
SAMSN1	TUBA4A	0.005523551177900365
CLEC2D	CAMK4	0.005523366813836535
CCL5	CD40LG	0.005522970450497107
CLEC2D	ISG20	0.005522726789246371
SLC38A1	CLEC2D	0.005518325332387213
GATA3	TCF7	0.005517392745022179
SLC9A3R1	CD2	0.005516898993916933
HLA-DQA1	PTPRCAP	0.005515676476015616
IL2RG	RGS1	0.005513456408847194
LCK	SELL	0.005512457345590058
RARRES3	CXCR4	0.005511625776212446
NBAS	TRAC	0.005511166591729772
TRBV4-1	S100A10	0.005509797230935376
TRAV8-3	SIT1	0.005509206291794593
PGM2L1	TMC8	0.005508863852016051
CAMK4	ITK	0.005507831966739469
SAMSN1	S100A4	0.005507477212221305
CST7	GATA3	0.0055073310372512506
ITK	PTPN7	0.005506655933208397
PTPN7	ITK	0.005505757570484409
SRGN	SEPT1	0.0055054471855944045
GATA3	APOBEC3G	0.005504735133174301
HLA-DRB5	CD3D	0.005504443194156225
ZFP36L2	IL2RG	0.00550420291660695
GIMAP7	LY9	0.0055036987135603675
SLC9A3R1	CD40LG	0.005502879995683568
SAMSN1	IKZF3	0.00550236236248516
LAIR2	PIM2	0.005501061685874264
GNLY	BIRC3	0.005499361977514767
CD3G	CXCR3	0.005499347323164135
APOBEC3G	CD69	0.005495662560191471
SELL	SAMSN1	0.005495480516383531
EVL	GZMM	0.005494108565530455
HLA-DRB1	BATF	0.005493745994713316
CXCR4	TMSB10	0.005492432556054433
DUSP2	CXCR3	0.005492007024182835
CXCR4	SH2D2A	0.005487985347645274
CXCR4	HLA-DPA1	0.00548764005080752
HSPA8	CCL5	0.0054839849714516595
TNFRSF18	KIAA1551	0.005482980102331314
DDIT4	CCL5	0.005482238704449836
KIAA1551	SIT1	0.005481932586577767
TIGIT	GZMA	0.005481759005711697
LY9	TMC8	0.005481231399958544
GIMAP7	TNFRSF25	0.005478353327644701
TNFRSF25	PIM2	0.005475564191026217
LTB	DDIT4	0.005474953101035085
DDIT4	IL2RG	0.0054718014715196515
CD2	GNLY	0.005471465804858438
IL7R	TNFRSF4	0.005470799315970261
KLRB1	CST7	0.005469032824907616
SH2D2A	IKZF3	0.005466969439934799
PGM2L1	IL7R	0.005466548308769306
RHOH	TNFRSF18	0.005465099341380228
TCF7	PIM2	0.005463803493961391
CCL5	CD28	0.005463711585045677
ISG20	SIT1	0.005462846331472768
CD2	SELL	0.005461283138173754
SH2D1A	CCL5	0.0054597285464025895
TOX	CD96	0.005459331805819145
CCL5	EVL	0.0054580958953843375
CD247	PTPN7	0.005457796472857369
SIT1	GIMAP7	0.005456692447405039
LTB	CST7	0.00545514030873223
CD2	DDIT4	0.005454565508637026
KLRB1	CD2	0.005451406628591647
CCL5	LY9	0.005448407837000126
ZAP70	PGM2L1	0.00544781263967945
TC2N	IKZF3	0.0054461378177846935
CD96	ZFP36L2	0.005445777410928459
SLAMF1	SH2D2A	0.005444556351742063
BATF	SRGN	0.005444360121940938
BIRC3	SH2D2A	0.00544330693133744
TCF7	TIGIT	0.00544321663705499
PTGER4	IL7R	0.005442622401530283
TRBC1	TRBC2	0.005442341088216262
TUBA4A	CAMK4	0.005438878767440308
RGS1	RARRES3	0.005438395895229166
IL22	LCK	0.005437899875686544
TNFRSF25	KIAA1551	0.005437553467720165
TRAV8-3	TAGAP	0.005436299889271626
DUSP2	CD28	0.005435979190498834
SH2D1A	PGM2L1	0.005435478933847805
CD3G	TNFRSF25	0.005434581184235037
TRAV8-3	TRAT1	0.005434399163471771
SLC38A1	TUBA4A	0.005430954766627206
TRAC	CD28	0.005428224898182326
TRAT1	ALOX5AP	0.005427494977004523
CD96	TNFRSF4	0.005427001863637953
PIM2	GZMA	0.005426408281066413
CXCR3	SLAMF1	0.005424714109363104
TOX	PTPN7	0.005422714763193031
TMC8	SYTL1	0.005422345467737036
TNFRSF18	ZFP36L2	0.005421641843206661
BATF	RARRES3	0.005421433938949967
CD3G	KLRB1	0.0054208995871528965
RARRES3	SIT1	0.0054204281663146545
TRAV8-3	TC2N	0.0054131063660495925
LTB	CD82	0.005413056638507361
KIAA1551	ZAP70	0.0054102513633817765
CD82	CD3G	0.005409659436966601
KLRB1	EVL	0.0054090042894566525
IL2RG	IL32	0.005408333809457179
HLA-DQA1	EVL	0.005407062740537297
CLEC2D	KIAA1551	0.005404911561336579
SLAMF1	CST7	0.005404214200351517
CD96	TRBC1	0.005403771542822841
TNFRSF25	SELL	0.005403038196643552
LTB	CD3D	0.0054016388675277366
SLC38A1	CD247	0.005399100142055645
TRBV4-1	EVL	0.005397742172286733
TOX	CAMK4	0.0053967910912365805
SH2D1A	GZMA	0.005396779253326016
PTGER4	ISG20	0.00539633002779817
CXCR3	SYTL1	0.005395520231871122
KLRB1	SIT1	0.005394463375296343
HLA-DRB5	CD69	0.005393983118915939
ZFP36L2	LAT	0.005393485556475275
PIM2	BIRC3	0.005392702205575383
TRBC1	CD96	0.0053926661566285955
HLA-DPA1	TOX	0.005392535811366254
TMC8	TC2N	0.005392373157737801
CD82	GIMAP7	0.0053917200848095865
CD69	EVL	0.0053908537580245825
TRBC2	PTPRCAP	0.005390801609587935
DDIT4	S100A4	0.00538724123413922
TOX	LAIR2	0.005386780821052371
HLA-DRB5	IL22	0.005382592690032185
TOX	IL22	0.005378976630386334
HLA-DQA1	TRAT1	0.0053787801317659095
KIAA1551	TRBC2	0.005377329372354341
CXCR3	ITK	0.0053769668604853335
RARRES3	ZAP70	0.005376023439319163
TNFRSF18	SIT1	0.0053755324073504985
SAMSN1	CAMK4	0.005374658240531225
CST7	EVL	0.005370715085304121
SIT1	RARRES3	0.005368944335399241
CD247	TRAC	0.005368498268372586
TIGIT	ACTB	0.005366655914001898
LIME1	SELL	0.005365630442245754
CAMK4	TRBC2	0.005364413556902975
RGS1	SKAP1	0.005362940361789853
CD96	CD69	0.005362650363263802
ISG20	APOBEC3G	0.005360439298837408
HLA-DQA1	GZMA	0.005359788714952607
ITK	CD96	0.00535877885569259
TRBC1	KIAA1551	0.005358774686413812
PTGER4	TIGIT	0.005356569357135419
CXCR3	CLEC2D	0.0053564639970093125
SLAMF1	IKZF3	0.005354361969209522
CST7	NBAS	0.005354206233037734
SH2D2A	NBAS	0.005354145041791341
LTB	PTGER4	0.0053534025107084835
GATA3	TIGIT	0.0053531348913612884
CCL5	TRAT1	0.005352952859360949
CD82	TC2N	0.005352192341548618
TC2N	LCK	0.005350803333185772
SELL	CXCR3	0.005350563366084463
DDIT4	ITM2A	0.005349048931949193
IL2RG	KLRB1	0.00534539575178647
PTPN7	SYTL1	0.005342648673124397
PTGER4	PIM2	0.005339647612766412
PTPN7	SIT1	0.005336855547517469
TAGAP	TOX	0.005335964874326269
TRAT1	PTPN7	0.005335580214915375
C12orf75	SIT1	0.005335396689216883
GATA3	GIMAP7	0.005335218631955316
HLA-DPA1	CD3E	0.00533472717822335
ISG20	CXCR3	0.005334105256380948
CD52	TSPAN13	0.005333815305042589
ZFP36L2	CXCR3	0.005333519166905492
RGS1	GZMA	0.005333187019073627
LIME1	CD3E	0.005331712607498276
HLA-DQA1	SEPT1	0.005330167787296306
IL22	KIAA1551	0.0053295846524022495
RARRES3	GNLY	0.005328107348128009
TRBC2	TCF7	0.005327789983397226
GZMM	TNFRSF18	0.005327690461070944
RHOH	CST7	0.0053255807509651285
ISG20	DDIT4	0.00532428717070455
ZFP36L2	TSPAN13	0.005323929356975369
CAMK4	CD247	0.005323689406605381
IL22	APOBEC3G	0.005323268561797129
TRBC1	ITK	0.005323038750731775
HLA-DQA1	SIT1	0.005320390073850147
TRBC2	CD52	0.005319964116526199
PGM2L1	TRAC	0.005319699569016064
SLC9A3R1	SH2D1A	0.005318835301954309
IKZF3	TRBC2	0.005318380877230444
SH2D1A	PIM2	0.0053181464057200116
PTPN7	LCK	0.005317192161946161
ITK	GATA3	0.005314948073267079
CCL5	KIAA1551	0.005314830990748091
CD28	ITK	0.0053142188577128035
TRBC2	APOBEC3G	0.005313488839181144
LAT	KLRB1	0.005312058377688208
SLC9A3R1	CCL5	0.005311812223139116
PTPN7	TRAV8-2	0.005310794924111001
TUBA4A	EVL	0.005308121777528104
KLRB1	CLEC2D	0.00530795944572051
LCK	RHOH	0.005307364231169962
LCK	TOX	0.005306274309776542
ITM2A	TRAV8-3	0.0053060314121526776
RHOH	ISG20	0.00530501810278195
SH2D2A	TRAV8-2	0.005303777493568353
SKAP1	CD69	0.005302275358064143
CD3D	IL22	0.005302177133299868
GZMA	SIT1	0.005302052343637337
KLRB1	TRAT1	0.005301825463228884
SKAP1	SLAMF1	0.005301465149816155
LAIR2	KIAA1551	0.005300771957830639
ITK	LY9	0.005300626434071993
TSPAN13	SEPT1	0.005299796342549945
CXCR4	IL2RG	0.005298125676998682
LIME1	CD28	0.005297838362166076
PGM2L1	APOBEC3G	0.005296657755811632
RHOH	TRBC2	0.00529597625985332
SKAP1	CD82	0.005295185078647477
SLC9A3R1	SH2D2A	0.005294648279007876
CST7	ZAP70	0.005294363980697176
ITK	KIAA1551	0.005294041352000477
TMC8	TRAC	0.005292854208166095
ISG20	CD28	0.005292015337740194
GIMAP7	ITK	0.005291310081442108
SKAP1	TRBV4-1	0.005290605139183057
SH2D1A	TRAT1	0.0052905284510897654
CCL5	NBAS	0.00529025126015206
DDIT4	GZMM	0.005288338758480281
SLC9A3R1	SLAMF1	0.005286565862840785
TRAT1	CD96	0.005285665051791417
TRAV8-2	PTPRCAP	0.0052847909093218836
CD96	TRAC	0.00528381533852454
TNFRSF25	TIGIT	0.005283218838639417
TNFRSF25	ITM2A	0.0052808360300050155
TRBC1	TMC8	0.005277602129662639
CD40LG	SLC9A3R1	0.005276655757187848
CD82	CXCR4	0.005276170810961018
TMC8	TCF7	0.0052759504008149825
EVL	SLAMF1	0.005273095976275124
APOBEC3G	TSPAN13	0.0052720637502712275
TAGAP	CST7	0.00527156503168459
