Gene1	Gene2	corVal	pValue
SYTL1	CLEC2D	-0.00154346790644266	0.885963289387094
CLEC2D	SYTL1	-0.00154346790644269	0.885963289387091
HSPA8	SRGN	-0.00154374129878873	0.885943228337202
SRGN	HSPA8	-0.00154374129878878	0.885943228337198
HLA-DRB1	KIAA1551	-0.00156417378495454	0.884444136134142
KIAA1551	HLA-DRB1	-0.00156417378495454	0.884444136134141
S100A10	ITK	-0.00157095361287523	0.883946804311042
ITK	S100A10	-0.00157095361287527	0.883946804311039
LTB	TRAT1	-0.00158046052875152	0.883249504988161
TRAT1	LTB	-0.00158046052875154	0.883249504988159
SLC38A1	CCL5	-0.0016163605719816	0.880617181228981
CCL5	SLC38A1	-0.00161636057198162	0.88061718122898
TRBV4-1	RGS1	-0.00164444355229467	0.87855895083701
RGS1	TRBV4-1	-0.00164444355229483	0.878558950836998
RHOH	RARRES3	-0.00166654925898425	0.87693937726867
RARRES3	RHOH	-0.00166654925898428	0.876939377268669
RARRES3	SH2D2A	-0.00166836571476264	0.876806317525864
SH2D2A	RARRES3	-0.00166836571476268	0.876806317525861
CD82	CD3E	-0.00167385657162028	0.876404120269084
CD3E	CD82	-0.00167385657162045	0.876404120269071
HSPA8	TNFRSF18	-0.00167908997366636	0.876020810898752
TNFRSF18	HSPA8	-0.00167908997366642	0.876020810898747
S100A4	CLEC2D	-0.00167966063071139	0.875979016097053
CLEC2D	S100A4	-0.00167966063071149	0.875979016097046
PTPN7	SRGN	-0.00168110302370548	0.875873377080098
SRGN	PTPN7	-0.00168110302370558	0.875873377080091
RASAL3	IL32	-0.00168738804219445	0.875413096201494
IL32	RASAL3	-0.0016873880421945	0.87541309620149
GIMAP7	SLC38A1	-0.00172690267547923	0.872520228809674
SLC38A1	GIMAP7	-0.00172690267547929	0.87252022880967
C12orf75	HSPA8	-0.00176152781181858	0.869986720683343
HSPA8	C12orf75	-0.00176152781181858	0.869986720683343
CD69	CST7	-0.00177664050342635	0.868881347293224
CST7	CD69	-0.00177664050342638	0.868881347293222
IL2RG	SAMSN1	-0.00178351168044537	0.868378859836797
SAMSN1	IL2RG	-0.00178351168044537	0.868378859836796
RGS1	TRAV8-3	-0.00180263702371309	0.866980508760188
TRAV8-3	RGS1	-0.00180263702371316	0.866980508760183
IL32	SIT1	-0.00180855153455545	0.866548152837389
SIT1	IL32	-0.00180855153455568	0.866548152837372
GZMA	KIAA1551	-0.0018097536123965	0.866460284771383
KIAA1551	GZMA	-0.0018097536123965	0.866460284771383
IKZF3	ACTB	-0.00181871976770188	0.865804939468273
ACTB	IKZF3	-0.00181871976770191	0.865804939468271
PGM2L1	SLAMF1	-0.0018382660799279	0.864376600192634
SLAMF1	PGM2L1	-0.001838266079928	0.864376600192627
IL7R	CD3D	-0.00187061159752616	0.862013939059567
CD3D	IL7R	-0.00187061159752633	0.862013939059555
RGS1	TNFRSF18	-0.00187912218042158	0.861392492214401
TNFRSF18	RGS1	-0.00187912218042163	0.861392492214397
TCF7	CD74	-0.00189066059965848	0.860550088369499
CD74	TCF7	-0.00189066059965849	0.860550088369498
LTB	S100A4	-0.00189668959690982	0.860109982749266
S100A4	LTB	-0.00189668959690983	0.860109982749265
EVL	KIAA1551	-0.00192911943008512	0.857743413673321
KIAA1551	EVL	-0.00192911943008527	0.85774341367331
DUSP2	PIM2	-0.00193502983997228	0.85731223818537
PIM2	DUSP2	-0.00193502983997232	0.857312238185367
CD52	TNFRSF18	-0.00194610362151254	0.856504499733225
TNFRSF18	CD52	-0.00194610362151265	0.856504499733216
HLA-DPA1	LAT	-0.00196172896432099	0.855365019248843
LAT	HLA-DPA1	-0.00196172896432107	0.855365019248837
TC2N	PTGER4	-0.00198247533588531	0.853852553212616
PTGER4	TC2N	-0.0019824753358854	0.853852553212609
CST7	TRAV8-2	-0.00201602134217563	0.85140809778556
TRAV8-2	CST7	-0.00201602134217564	0.85140809778556
CXCR4	TRAC	-0.00201673887624809	0.851355827479121
TRAC	CXCR4	-0.0020167388762481	0.851355827479121
CD74	RASAL3	-0.00202627654516408	0.850661097664477
RASAL3	CD74	-0.00202627654516422	0.850661097664467
TOX	CD69	-0.00204006982209462	0.849656591802118
CD69	TOX	-0.00204006982209463	0.849656591802117
PTPN7	TRAV8-3	-0.00206380888967493	0.847928348335735
TRAV8-3	PTPN7	-0.00206380888967494	0.847928348335734
TRAT1	PTPRCAP	-0.00206894490119714	0.847554534056352
PTPRCAP	TRAT1	-0.00206894490119729	0.847554534056341
PIM2	TUBA4A	-0.00207318162959455	0.84724619809588
TUBA4A	PIM2	-0.00207318162959459	0.847246198095876
LIME1	TNFRSF25	-0.00207870268858257	0.846844427623908
TNFRSF25	LIME1	-0.00207870268858258	0.846844427623907
GZMM	DDIT4	-0.00208909977967488	0.846087933766586
DDIT4	GZMM	-0.00208909977967489	0.846087933766585
CD69	PGM2L1	-0.00209016421372286	0.84601049338232
PGM2L1	CD69	-0.00209016421372287	0.846010493382319
GZMA	IL7R	-0.00209562764864869	0.845613037505314
IL7R	GZMA	-0.00209562764864871	0.845613037505313
IL2RG	TUBA4A	-0.00209836216032049	0.845414121036293
TUBA4A	IL2RG	-0.00209836216032054	0.845414121036289
TRAT1	HLA-DRB5	-0.00210406062822241	0.844999629294585
HLA-DRB5	TRAT1	-0.00210406062822252	0.844999629294578
CD96	TMSB10	-0.00211004632168134	0.844564291708897
TMSB10	CD96	-0.00211004632168138	0.844564291708894
SKAP1	TCF7	-0.00211139967795796	0.844465869110087
TCF7	SKAP1	-0.00211139967795823	0.844465869110067
SLC38A1	TCF7	-0.00211596005970582	0.844134234025666
TCF7	SLC38A1	-0.00211596005970588	0.844134234025662
IKZF3	DDIT4	-0.00214831244835468	0.841782335481443
DDIT4	IKZF3	-0.0021483124483547	0.841782335481442
HLA-DPA1	BIRC3	-0.0021633062449997	0.840692819258763
BIRC3	HLA-DPA1	-0.0021633062449998	0.840692819258756
PIM2	GZMM	-0.00216917608730132	0.840266373268537
GZMM	PIM2	-0.00216917608730135	0.840266373268536
PGM2L1	CD74	-0.00217226857310644	0.840041721991707
CD74	PGM2L1	-0.0021722685731065	0.840041721991703
ZAP70	RARRES3	-0.00217227329324256	0.840041379110964
RARRES3	ZAP70	-0.0021722732932426	0.840041379110962
TAGAP	TMSB10	-0.00221088269836902	0.837237730816315
TMSB10	TAGAP	-0.00221088269836909	0.837237730816309
IL2RG	GZMM	-0.00221715555061245	0.836782417471363
GZMM	IL2RG	-0.00221715555061252	0.836782417471358
IL2RG	CCL5	-0.00222068736477878	0.836526085702051
CCL5	IL2RG	-0.0022206873647789	0.836526085702042
S100A4	SEPT1	-0.00222593178250864	0.836145488731139
SEPT1	S100A4	-0.00222593178250877	0.836145488731129
PTPN7	CD82	-0.00223423350910049	0.835543095709595
CD82	PTPN7	-0.00223423350910049	0.835543095709595
C12orf75	CST7	-0.00224182867740124	0.834992056706224
CST7	C12orf75	-0.00224182867740126	0.834992056706222
ZFP36L2	TMC8	-0.00228740233195418	0.831687340853407
TMC8	ZFP36L2	-0.00228740233195418	0.831687340853406
LAT	TAGAP	-0.00231188762888866	0.829913044444232
TAGAP	LAT	-0.00231188762888866	0.829913044444232
CD96	CXCR4	-0.00232918873954263	0.82865986319516
CXCR4	CD96	-0.00232918873954267	0.828659863195158
ITM2A	SH2D2A	-0.00233977665276456	0.827893157599874
SH2D2A	ITM2A	-0.00233977665276457	0.827893157599873
BATF	CXCR4	-0.0023471300143637	0.827360772941003
CXCR4	BATF	-0.00234713001436376	0.827360772940998
HLA-DQA1	TNFRSF18	-0.00235244022070683	0.82697636238133
TNFRSF18	HLA-DQA1	-0.00235244022070693	0.826976362381323
CD82	EVL	-0.00235290835830015	0.826942475471433
EVL	CD82	-0.00235290835830019	0.82694247547143
ZFP36L2	LIME1	-0.0023629871628965	0.826212982861156
LIME1	ZFP36L2	-0.0023629871628966	0.826212982861149
CLEC2D	SKAP1	-0.00237827912119892	0.825106454571275
SKAP1	CLEC2D	-0.00237827912119895	0.825106454571274
RHOH	PGM2L1	-0.00239386200227848	0.823979232379297
PGM2L1	RHOH	-0.0023938620022785	0.823979232379295
ISG20	LTB	-0.00240443018181545	0.823214966106266
LTB	ISG20	-0.00240443018181549	0.823214966106262
CXCR3	BIRC3	-0.00240962315369032	0.82283948377952
BIRC3	CXCR3	-0.00240962315369039	0.822839483779514
CD96	CD3G	-0.00242300371736601	0.821872177616379
CD3G	CD96	-0.00242300371736606	0.821872177616376
DDIT4	CST7	-0.00242311776897006	0.821863933772381
CST7	DDIT4	-0.00242311776897015	0.821863933772375
SEPT1	CXCR4	-0.00243625454434417	0.820914517108568
CXCR4	SEPT1	-0.00243625454434422	0.820914517108564
TNFRSF4	TRBV4-1	-0.00244590477701982	0.820217245710188
TRBV4-1	TNFRSF4	-0.00244590477702	0.820217245710176
PTGER4	GNLY	-0.00247545248040985	0.818083180889316
GNLY	PTGER4	-0.00247545248040989	0.818083180889313
SLC38A1	GZMA	-0.00247982148695613	0.817767746003666
GZMA	SLC38A1	-0.00247982148695621	0.81776774600366
GZMM	CD74	-0.00251163734711899	0.815471587372983
CD74	GZMM	-0.002511637347119	0.815471587372982
IKZF3	PIM2	-0.00254013105492286	0.813416532707698
PIM2	IKZF3	-0.00254013105492288	0.813416532707697
TNFRSF25	SLC38A1	-0.0025502782752489	0.812684992908364
SLC38A1	TNFRSF25	-0.00255027827524893	0.812684992908361
SLC9A3R1	HLA-DRB5	-0.00257886337290582	0.810625098510768
HLA-DRB5	SLC9A3R1	-0.00257886337290583	0.810625098510768
APOBEC3G	HLA-DQA1	-0.00260189824381235	0.80896611637279
HLA-DQA1	APOBEC3G	-0.00260189824381239	0.808966116372787
CD3D	IL22	-0.00264554773676425	0.805824818934344
IL22	CD3D	-0.00264554773676468	0.805824818934313
SLC38A1	TRBC1	-0.00264943539809854	0.805545188965547
TRBC1	SLC38A1	-0.00264943539809856	0.805545188965545
CD69	SYTL1	-0.0026785886389208	0.803449062272005
SYTL1	CD69	-0.0026785886389208	0.803449062272005
ITK	BIRC3	-0.002689923042964	0.802634495779684
BIRC3	ITK	-0.00268992304296406	0.80263449577968
HLA-DRB5	TRBC1	-0.00270442710189483	0.801592449332899
TRBC1	HLA-DRB5	-0.0027044271018949	0.801592449332894
HLA-DPA1	TNFRSF25	-0.00270590237339543	0.80148647795071
TNFRSF25	HLA-DPA1	-0.00270590237339547	0.801486477950708
ISG20	CD3D	-0.00270608378167398	0.801473447322704
CD3D	ISG20	-0.00270608378167401	0.801473447322702
CD96	ZAP70	-0.00272293907947931	0.800262966024779
ZAP70	CD96	-0.00272293907947934	0.800262966024777
HLA-DPA1	SIT1	-0.00273636563222893	0.799299066685002
SIT1	HLA-DPA1	-0.00273636563222895	0.799299066685001
TOX	IL22	-0.00274203526923984	0.798892132139523
IL22	TOX	-0.00274203526923993	0.798892132139517
TRBC1	TOX	-0.00274710630707118	0.798528207923745
TOX	TRBC1	-0.00274710630707121	0.798528207923742
TSPAN13	DDIT4	-0.00276283666165095	0.797399594091792
DDIT4	TSPAN13	-0.00276283666165095	0.797399594091792
CXCR3	DDIT4	-0.00276471291873999	0.797265005523804
DDIT4	CXCR3	-0.00276471291874	0.797265005523803
SLAMF1	LTB	-0.00278929382108888	0.795502314590204
LTB	SLAMF1	-0.00278929382108889	0.795502314590204
APOBEC3G	CD3G	-0.00279017924860855	0.795438840192375
CD3G	APOBEC3G	-0.00279017924860857	0.795438840192374
CD28	TCF7	-0.0027929882651925	0.795237476785522
TCF7	CD28	-0.00279298826519252	0.795237476785521
BIRC3	RASAL3	-0.00280339745384758	0.794491416599066
RASAL3	BIRC3	-0.00280339745384762	0.794491416599063
CD28	HLA-DRB1	-0.00280369801180183	0.79446987742728
HLA-DRB1	CD28	-0.00280369801180184	0.794469877427279
TOX	CST7	-0.00281571434620968	0.793608867890292
CST7	TOX	-0.00281571434620971	0.79360886789029
TMC8	TAGAP	-0.00281687639617313	0.793525616538993
TAGAP	TMC8	-0.00281687639617316	0.793525616538991
CD3E	RGS1	-0.00282254237847954	0.793119729079835
RGS1	CD3E	-0.00282254237847954	0.793119729079835
RARRES3	CLEC2D	-0.00283049436131274	0.792550176549376
CLEC2D	RARRES3	-0.00283049436131284	0.792550176549369
TRBV4-1	RASAL3	-0.00283509849465427	0.792220460829676
RASAL3	TRBV4-1	-0.00283509849465431	0.792220460829672
C12orf75	LY9	-0.00285674040979978	0.790671117384067
LY9	C12orf75	-0.00285674040979979	0.790671117384066
CXCR3	IL22	-0.00287155859726296	0.789610760618673
IL22	CXCR3	-0.00287155859726299	0.789610760618671
CD96	ITK	-0.0028731967139561	0.789493564475562
ITK	CD96	-0.00287319671395613	0.78949356447556
TMSB10	CD247	-0.00287951606864665	0.789041502127241
CD247	TMSB10	-0.00287951606864667	0.789041502127239
CAMK4	BATF	-0.00289583224663088	0.787874634138378
BATF	CAMK4	-0.00289583224663094	0.787874634138373
ALOX5AP	PGM2L1	-0.00290317003631488	0.787350019641771
PGM2L1	ALOX5AP	-0.00290317003631499	0.787350019641762
HLA-DRB5	SLC38A1	-0.00291533573935839	0.786480446640648
SLC38A1	HLA-DRB5	-0.0029153357393585	0.78648044664064
SLC38A1	CD40LG	-0.00292418559220303	0.785848049225333
CD40LG	SLC38A1	-0.00292418559220308	0.785848049225329
CD82	ISG20	-0.00294246722104251	0.784542118755629
ISG20	CD82	-0.00294246722104263	0.784542118755621
CD52	CXCR3	-0.00297608970423814	0.78214191456385
CXCR3	CD52	-0.00297608970423817	0.782141914563848
HLA-DPA1	CD69	-0.00298713616672058	0.781353793272796
CD69	HLA-DPA1	-0.00298713616672064	0.781353793272792
SYTL1	ZAP70	-0.00299648991981039	0.780686615550215
ZAP70	SYTL1	-0.00299648991981048	0.780686615550208
HLA-DRB1	TC2N	-0.00300307042980279	0.78021734238901
TC2N	HLA-DRB1	-0.00300307042980288	0.780217342389004
HLA-DQA1	TRBC2	-0.00300539229252897	0.780051783457564
TRBC2	HLA-DQA1	-0.00300539229252904	0.780051783457559
IL32	IKZF3	-0.00301582616329518	0.779307926196457
IKZF3	IL32	-0.00301582616329552	0.779307926196433
HLA-DQA1	CD69	-0.00303118443005562	0.778213363909801
CD69	HLA-DQA1	-0.00303118443005565	0.778213363909799
TNFRSF4	LIME1	-0.00304501921345728	0.777227754598892
LIME1	TNFRSF4	-0.00304501921345735	0.777227754598887
RASAL3	SLC9A3R1	-0.00304503119082166	0.777226901469745
SLC9A3R1	RASAL3	-0.00304503119082169	0.777226901469743
SLAMF1	TAGAP	-0.00305457430486356	0.776547245653136
TAGAP	SLAMF1	-0.00305457430486359	0.776547245653134
IL7R	TAGAP	-0.00305615761353071	0.776434499726004
TAGAP	IL7R	-0.00305615761353073	0.776434499726001
HLA-DPA1	ISG20	-0.00306015041902253	0.776150196704048
ISG20	HLA-DPA1	-0.00306015041902262	0.776150196704042
TAGAP	HLA-DQA1	-0.0030685237096326	0.775554083803469
HLA-DQA1	TAGAP	-0.00306852370963261	0.775554083803469
CD96	CD28	-0.00306981709335252	0.775462016761918
CD28	CD96	-0.00306981709335253	0.775462016761917
TRAC	SEPT1	-0.00307528838594893	0.775072588204139
SEPT1	TRAC	-0.00307528838594909	0.775072588204127
TRBC2	GATA3	-0.00310555509791608	0.772919327830857
GATA3	TRBC2	-0.00310555509791612	0.772919327830854
BATF	LY9	-0.00310659307230083	0.772845514250604
LY9	BATF	-0.00310659307230084	0.772845514250603
SAMSN1	LY9	-0.00313043892946749	0.771150328376348
LY9	SAMSN1	-0.0031304389294675	0.771150328376348
PTPN7	TRBV4-1	-0.00313871467714553	0.770562265924639
TRBV4-1	PTPN7	-0.00313871467714564	0.770562265924632
TNFRSF25	TRAC	-0.00314000256706651	0.770470762209164
TRAC	TNFRSF25	-0.00314000256706652	0.770470762209163
DUSP2	SIT1	-0.00314733225315374	0.769950053781126
SIT1	DUSP2	-0.00314733225315376	0.769950053781125
PTPRCAP	CD3G	-0.00318043767137455	0.767599505761292
CD3G	PTPRCAP	-0.00318043767137494	0.767599505761263
TRAT1	SAMSN1	-0.00318210981216992	0.767480837048135
SAMSN1	TRAT1	-0.00318210981216996	0.767480837048132
CD3E	TSPAN13	-0.00320550715521556	0.765820944140222
TSPAN13	CD3E	-0.00320550715521574	0.765820944140209
TCF7	ITM2A	-0.00321606706891467	0.765072136736997
ITM2A	TCF7	-0.00321606706891469	0.765072136736996
SLC38A1	CD52	-0.00321738010407483	0.764979044254985
CD52	SLC38A1	-0.00321738010407485	0.764979044254984
HLA-DRB1	SLAMF1	-0.00322590183179362	0.764374947430057
SLAMF1	HLA-DRB1	-0.00322590183179368	0.764374947430052
SYTL1	PIM2	-0.00324253541223087	0.763196222660553
PIM2	SYTL1	-0.00324253541223088	0.763196222660553
TUBA4A	GZMA	-0.0032544664694215	0.762351076032605
GZMA	TUBA4A	-0.00325446646942157	0.7623510760326
GZMM	CAMK4	-0.00326513735688121	0.761595434510275
CAMK4	GZMM	-0.00326513735688126	0.761595434510271
ITK	GZMM	-0.00327200189255504	0.761109453656267
GZMM	ITK	-0.00327200189255504	0.761109453656266
BIRC3	SYTL1	-0.00330013536768847	0.759118705730264
SYTL1	BIRC3	-0.0033001353676885	0.759118705730262
RHOH	CST7	-0.00331648563172508	0.757962479520671
CST7	RHOH	-0.00331648563172517	0.757962479520665
IL22	RHOH	-0.0033219678304165	0.757574921049988
RHOH	IL22	-0.00332196783041652	0.757574921049986
SRGN	SKAP1	-0.00333396260057561	0.756727175542173
SKAP1	SRGN	-0.00333396260057565	0.75672717554217
TRAV8-3	TMSB10	-0.00333529367952867	0.756633117877301
TMSB10	TRAV8-3	-0.00333529367952869	0.756633117877299
CD52	CD82	-0.00334196513342663	0.756161749103396
CD82	CD52	-0.00334196513342664	0.756161749103395
BIRC3	TRAV8-2	-0.00335386317273932	0.755321323382541
TRAV8-2	BIRC3	-0.00335386317273935	0.75532132338254
IKZF3	CD96	-0.0033541571173433	0.755300564074753
CD96	IKZF3	-0.00335415711734331	0.755300564074753
CD3G	TAGAP	-0.00336870452577644	0.754273400596338
TAGAP	CD3G	-0.00336870452577652	0.754273400596332
CXCR4	EVL	-0.00336983192867361	0.754193815044047
EVL	CXCR4	-0.00336983192867367	0.754193815044043
CD82	DDIT4	-0.00338701968362609	0.752980821823476
DDIT4	CD82	-0.0033870196836261	0.752980821823475
TUBA4A	HLA-DPA1	-0.00338819370209465	0.752897989898548
HLA-DPA1	TUBA4A	-0.0033881937020947	0.752897989898544
IL7R	SYTL1	-0.00339109903907987	0.752693018423817
SYTL1	IL7R	-0.00339109903907987	0.752693018423816
BATF	GIMAP7	-0.00339994734851698	0.752068877784183
GIMAP7	BATF	-0.003399947348517	0.752068877784182
GZMA	CAMK4	-0.00341488140884174	0.751015829201276
CAMK4	GZMA	-0.00341488140884176	0.751015829201275
HLA-DRB5	ISG20	-0.00341869169590859	0.750747227754115
ISG20	HLA-DRB5	-0.00341869169590874	0.750747227754105
TRAV8-3	SH2D1A	-0.00343904830660424	0.74931272622732
SH2D1A	TRAV8-3	-0.0034390483066043	0.749312726227316
TNFRSF4	SH2D1A	-0.00345695821194533	0.748051357049664
SH2D1A	TNFRSF4	-0.00345695821194545	0.748051357049656
CXCR4	CXCR3	-0.003469579312543	0.747162875498565
CXCR3	CXCR4	-0.00346957931254301	0.747162875498564
TRAV8-3	TRAC	-0.00347518396088473	0.746768435361651
TRAC	TRAV8-3	-0.00347518396088477	0.746768435361647
ITK	S100A4	-0.00350186553841658	0.74489156831636
S100A4	ITK	-0.00350186553841663	0.744891568316356
TC2N	CD3G	-0.00350648877450319	0.744566508705402
CD3G	TC2N	-0.00350648877450328	0.744566508705396
GZMM	ZFP36L2	-0.00350928133296339	0.744370186022719
ZFP36L2	GZMM	-0.00350928133296353	0.744370186022709
TSPAN13	GATA3	-0.00351067197946011	0.744272426867677
GATA3	TSPAN13	-0.00351067197946018	0.744272426867672
CD52	CD247	-0.00352558942110693	0.743224025471438
CD247	CD52	-0.00352558942110702	0.743224025471431
CD82	CD247	-0.00353571416787554	0.742512726804925
CD247	CD82	-0.00353571416787563	0.742512726804919
CD3D	CXCR4	-0.00355041541868927	0.741480304190432
CXCR4	CD3D	-0.00355041541868931	0.74148030419043
IKZF3	SYTL1	-0.00356110755439496	0.740729721141554
SYTL1	IKZF3	-0.003561107554395	0.740729721141551
CLEC2D	CCL5	-0.00356616150443616	0.740375021963526
CCL5	CLEC2D	-0.00356616150443619	0.740375021963524
CD74	APOBEC3G	-0.00357613104669183	0.739675495762567
APOBEC3G	CD74	-0.00357613104669183	0.739675495762567
BIRC3	PTPRCAP	-0.00362738528435326	0.736082583492674
PTPRCAP	BIRC3	-0.00362738528435328	0.736082583492672
LTB	BATF	-0.00363782205936691	0.735351671262708
BATF	LTB	-0.00363782205936698	0.735351671262703
LY9	ITK	-0.00364625402735371	0.734761335334264
ITK	LY9	-0.00364625402735372	0.734761335334263
BATF	ALOX5AP	-0.00364935956300113	0.734543951138209
ALOX5AP	BATF	-0.00364935956300126	0.7345439511382
LY9	KLRB1	-0.00370654798926389	0.730544640161368
KLRB1	LY9	-0.0037065479892639	0.730544640161367
RARRES3	SIT1	-0.00372469519655296	0.729277089856381
SIT1	RARRES3	-0.003724695196553	0.729277089856377
HLA-DQA1	CAMK4	-0.00372475739049318	0.729272746989248
CAMK4	HLA-DQA1	-0.00372475739049319	0.729272746989247
TSPAN13	HLA-DRB1	-0.00375573184606875	0.727110950146637
HLA-DRB1	TSPAN13	-0.0037557318460689	0.727110950146627
RGS1	LCK	-0.00376965775024374	0.726139727123748
LCK	RGS1	-0.0037696577502438	0.726139727123745
LAT	BIRC3	-0.00379149961063539	0.724617314814641
BIRC3	LAT	-0.00379149961063544	0.724617314814637
ZAP70	HSPA8	-0.00380027240031286	0.724006143386615
HSPA8	ZAP70	-0.00380027240031293	0.72400614338661
GNLY	BIRC3	-0.00381337798796018	0.723093447865938
BIRC3	GNLY	-0.0038133779879602	0.723093447865936
SH2D2A	ZAP70	-0.00383016539959889	0.721924919069894
ZAP70	SH2D2A	-0.00383016539959894	0.721924919069891
ISG20	TRBC1	-0.00383601675661451	0.721517773331914
TRBC1	ISG20	-0.00383601675661458	0.721517773331909
IL22	SYTL1	-0.00387465810492029	0.718831038750067
SYTL1	IL22	-0.00387465810492037	0.718831038750061
KIAA1551	SEPT1	-0.00388285492573718	0.718261558561774
SEPT1	KIAA1551	-0.00388285492573723	0.71826155856177
TNFRSF4	PIM2	-0.00390385084908977	0.71680356548767
PIM2	TNFRSF4	-0.00390385084908984	0.716803565487665
ISG20	TMSB4X	-0.0039069444287831	0.716588829034688
TMSB4X	ISG20	-0.00390694442878313	0.716588829034686
TUBA4A	ZAP70	-0.00395450061497956	0.713290612234011
ZAP70	TUBA4A	-0.00395450061497957	0.713290612234011
HSPA8	LY9	-0.00396331946425541	0.712679575189389
LY9	HSPA8	-0.00396331946425544	0.712679575189387
SIT1	TAGAP	-0.00397437570078982	0.71191377536494
TAGAP	SIT1	-0.00397437570078987	0.711913775364937
SKAP1	HLA-DPA1	-0.0040033621232526	0.709907438662837
HLA-DPA1	SKAP1	-0.00400336212325278	0.709907438662825
TNFRSF18	CD3D	-0.00401081277356449	0.709392055261094
CD3D	TNFRSF18	-0.00401081277356466	0.709392055261081
SAMSN1	SKAP1	-0.00402878918812229	0.708149121460279
SKAP1	SAMSN1	-0.0040287891881223	0.708149121460278
TCF7	PIM2	-0.00403280067703213	0.707871863095396
PIM2	TCF7	-0.00403280067703214	0.707871863095395
RHOH	LAIR2	-0.00403534199871366	0.707696236947882
LAIR2	RHOH	-0.00403534199871366	0.707696236947882
